symbol,time,assets,owner,shares,underlying,caller,tx,chain,contract,block
d3CVX,1645440462,499418.3687,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,499418.3687,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0xc37db72f33ecd3862d27f941195f67b5b0b743324ad16313a8f22e603e884c70,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14248986
steCRVCVX,1645750480,0.002,0xF9e70Df5b9De3c172CEbC6ee29C807cF5609F5cB,0.002,0x06325440D014e39736583c165C2963BA99fAf14E,0xF9e70Df5b9De3c172CEbC6ee29C807cF5609F5cB,0x48e7c4ae4adc241375449b392c58236427758e878c8d5b8aa9a80d6fae0d068f,ethereum,0xe3B26365e3742dfFBf1D0bfb5137aF0BFA07DB99,14272199
d3CVX,1645440930,99904.34616,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,99904.34616,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0xd9735b5e8d46946840fe890a73361bd5ac174901a2459831443dc4e29bbfe3f5,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14249025
FRX3CRVCVX,1645752631,1,0x2ec70d3Ff3FD7ac5c2a72AAA64A398b6CA7428A5,1,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,0x2ec70d3Ff3FD7ac5c2a72AAA64A398b6CA7428A5,0x2d612dea2f4f0631f38978af06b3cc7310b77706f8d88c638e1b7ad851edd6d1,ethereum,0xd88E89ac6A0859e9b91078CB2A183A36Ba6c8933,14272331
fei3crvCVX,1645637834,191943822.9,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,191943822.9,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xb7d0cc8597c00bdee0363c1a69db236e50e247403315650f8e5c6d76d18720e1,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14263705
d3CVX,1645466378,410082.127,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,410082.127,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0xb6c3c498966ebbb053a83946133baf2520e47bcbda8956906cbedba7c1c478c0,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14250902
alusd3crvConvex,1645748771,12,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,12,0x43b4FdFD4Ff969587185cDB6f0BD875c5Fc83f8c,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,0xc06d393589da3f911912b97f879c95ed22c345bb1aa208c039b477b4db16912b,ethereum,0x0738cA725CcE75800bF5fc76185F9078B0Fd9D44,14272083
steCRVCVX,1645642102,0.009664861762,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0.009664861762,0x06325440D014e39736583c165C2963BA99fAf14E,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0xdc3ed34e0ea48ea37e89e1b4d13e8f0943130ec2066a7842860f61d28fada034,ethereum,0xD05Ab634578e3b245968381faeD31DCF2863A9D4,14264004
steCRVCVX,1645748498,0.002,0xF9e70Df5b9De3c172CEbC6ee29C807cF5609F5cB,0.002,0x06325440D014e39736583c165C2963BA99fAf14E,0xF9e70Df5b9De3c172CEbC6ee29C807cF5609F5cB,0xcac9e7f2dfb3dbbddeca39f6f1191d8437ec66146bc5d3eaf4c7d20bca8d80cf,ethereum,0xe3B26365e3742dfFBf1D0bfb5137aF0BFA07DB99,14272056
d3convex,1645726520,26.39574491,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,26.39574491,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,0x3be7f2ce5ddf77d923ed56b5dd4ddbde64a622e4075984be0a5727e417ec462b,ethereum,0xC0cA0881E502b0e54DCa880225Fc506724DCdF63,14270367
steCRVCVX,1645577035,0.04832962593,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0.04832962593,0x06325440D014e39736583c165C2963BA99fAf14E,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0x4216bab637107213411b219d5847b90080cd4a9e5847ead20c816723759cef70,ethereum,0xD05Ab634578e3b245968381faeD31DCF2863A9D4,14259195
d3convex,1645762396,26.39574491,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,26.39574491,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,0x169a14252ef78e793ce8e889b54a52060c154343820f31861fc5d260a37d70b7,ethereum,0xC0cA0881E502b0e54DCa880225Fc506724DCdF63,14273069
steCRVCVX,1645754076,0.0003675864323,0xe71b4Cb8A99839042C45CC4cAca31C85C994E79f,0.0003675864323,0x06325440D014e39736583c165C2963BA99fAf14E,0xe71b4Cb8A99839042C45CC4cAca31C85C994E79f,0x2d67d7da11bd1fbc4196ebeb3888c85b6fb619640dfbda1d62d2101863bdf83e,ethereum,0x00DA328EA462f75325770Aaf1aDe0F457dDBEDc0,14272444
USTwCVX,1645761619,199.1072338,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,199.1072338,0xCEAF7747579696A2F0bb206a14210e3c9e6fB269,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,0x2b8d499ce18b85c52193e03a1292fd833835c8122f1046fa1ce7b4434cbc3b10,ethereum,0xdEe1FFf7c1F8BaFE2767C72a3afE81e3A944eF7e,14273011
fei3crvCVX,1645873737,998724.0425,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,998724.0425,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x2fbcd03352d689ea6ad08528dd1edc45cd2ab7107f00ebf2c2f9628321cd865b,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14281350
fei3crvConvex,1645727344,22.98882899,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,22.98882899,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,0x64dab869db30d6b1f817b09bb8c0b4fd8b89f617f075cf2a86b743768c9a5d5b,ethereum,0x9B3C60fff2b381BF7dea8B4854E2fEd884f6ee8B,14270420
USTwCVX,1645596793,199.1072338,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,199.1072338,0xCEAF7747579696A2F0bb206a14210e3c9e6fB269,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,0xa482c653ba9191818e5fda47c4a771d46231751eed81c078e0dbc8652f10a0b1,ethereum,0xE9a871F5e12bF979d68569f173c81C230f021E6a,14260659
fei3crvConvex,1645762567,22.98882899,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,22.98882899,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,0x2ee53d814fa1314ddaddd3c292a2a5e6f1e1470e6e8c5f10678d09037253de7c,ethereum,0x9B3C60fff2b381BF7dea8B4854E2fEd884f6ee8B,14273082
tricryptoCVX,1645597592,0.03776804402,0x03C2d837e625E0f5CC8f50084b7986863c82102C,0.03776804402,0xc4AD29ba4B3c580e6D59105FFf484999997675Ff,0x03C2d837e625E0f5CC8f50084b7986863c82102C,0x63bd05eae6626fcbe63b3b467d8c7b09c06e0dbe51f570832521645d32d7eadb,ethereum,0xc6415e2FdD400e89A13EC0574D378191dDC1fD02,14260726
d3CVX,1645616040,673157.5949,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,673157.5949,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0x8c5359af986dcd74bf28f462038e0ea289b2f79f5b3513c5812e2ed23def2d1b,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14262088
d3convex,1645764370,10,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,10,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,0x29b07e1e4d893b5ed1e62454e7d53452926cd5994948ec7badf1352446441487,ethereum,0xC0cA0881E502b0e54DCa880225Fc506724DCdF63,14273221
alusd3crvConvex,1645762698,12,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,12,0x43b4FdFD4Ff969587185cDB6f0BD875c5Fc83f8c,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,0x1f0ba5bd18ae7f135af939ff28546f5f17e55fe5219096e252219f6f9bf4c21a,ethereum,0x7e5723782F6274124bDbe5bEA7202c62813d939E,14273091
d3convex,1645765197,10,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,10,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,0x9a8319241b38dcc2f19d8dba5e47dce1f6977fd0e8ca50c5a6ceafe4669d007d,ethereum,0xEB25E03c5a1d7F8f27C89f3d8e24F3299BDe2Cc2,14273289
FRX3CRVCVX,1645664755,70,0x4d1Fa26D53996fA233c50baeB369fD3597F183c5,70,0xd632f22692FaC7611d2AA1C0D552930D43CAEd3B,0x4d1Fa26D53996fA233c50baeB369fD3597F183c5,0x03a8a6dfb9c5a545929f4f32a55e347992b501b6623319bf2c361a3ff805ddbb,ethereum,0x2c59e6c6086DF4F0DFfbE021B6a6bC64e79bF652,14265753
fei3crvCVX,1645815168,187355.6799,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,187355.6799,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xf67e4745b5ae4cf6ca4558bd29d03deef00993eb554863f38f6269abe4ca1948,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14276987
fei3crvConvex,1645766036,22.98882899,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,22.98882899,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,0xaed7882fd1154e114b1baa16345168ad385acb6490d9bb790e271c6fd76ff56b,ethereum,0x45870945f84c997FE426C2640D6A04f165D67D6A,14273355
steCRVCVX,1645649087,0.009664873064,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0.009664873064,0x06325440D014e39736583c165C2963BA99fAf14E,0x74d657C159A69429D750e2A8E0F4276BbAEB19aE,0x3aad13f3012f000ab3395d8c588670cf646a2a5dd98094b7ff5b81f304186751,ethereum,0xD05Ab634578e3b245968381faeD31DCF2863A9D4,14264570
fei3crvCVX,1645920950,141666.2715,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,141666.2715,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xc10dad51edcae2a8ca9738a03b0b427aa35bda4085ccdacc9c4aa57e879a5ac8,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14284923
fei3crvConvex,1645647403,22.98882899,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,22.98882899,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0x5E479875Ed69d4F09f7bCAaF71E9879b12d9e326,0xe3c48aa3eefee033c3e5d3f865892725952168bdf80e50f4eea6c71366b5ea94,ethereum,0x579719Aa8651899034A37cD176DB63172fc37193,14264417
fei3crvCVX,1645866667,269594.5294,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,269594.5294,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x9bb969c54266f87c17aca24c873f00802962716b3ae39f2bc618d267ecda033f,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14280800
fei3crvCVX,1645661643,3109032.253,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,3109032.253,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x31e29e1c8b257f371af42f65f8865142dceb7da680ce4c4f38eb2efc61776f83,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14265531
fei3crvCVX,1645952666,53395.62936,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,53395.62936,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x6c1e7eed79da49daa41bc44529e4f8c571bfd1067ee67ff8c2fa75a42a638456,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14287282
d3convex,1645645937,26.39574491,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,26.39574491,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x97b8c935e130cBa777579Ea2460c4C3e78a48a61,0xf187ecb1d0bba38202477d498ebf3a7b792051851e292ef4333824f549866dd8,ethereum,0x8901101b82bCDfdFc73400E5a643a54451748424,14264326
alusd3crvConvex,1645666257,10,0x48555d23a5ec34E5f73B5d5420aC1f08f881a31e,10,0x43b4FdFD4Ff969587185cDB6f0BD875c5Fc83f8c,0x48555d23a5ec34E5f73B5d5420aC1f08f881a31e,0x781c3b2281310e9f54cbb57bab2a07d1e90ae7c4aaf26f85517ebe4179e5ab35,ethereum,0x3E82166675d65eFf83A539bA0B18dc914bEE7901,14265872
fei3crvCVX,1645867867,498921.604,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,498921.604,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xc1a06fb5de9a61ddaf16d85cb1b278a3bed6d355bc3cafa9a8d2b9d733c20eb5,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14280890
fei3crvCVX,1645868493,700000,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,700000,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xf2412e26a2eaa0e77d53731e429accf978ef513e041db363b6f2d088093aba63,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14280952
USTwCVX,1645725466,199.1072338,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,199.1072338,0xCEAF7747579696A2F0bb206a14210e3c9e6fB269,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,0x9c76b9f50af0a1b6e9fab48a73b1cfc5b7c0fc15211750163caf0afff10688dc,ethereum,0x95fb5B14B5Bb86D3FE8242cBF21182ddb5D41A71,14270280
fei3crvCVX,1646027568,2000000,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,2000000,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xaf8a3b988be8b33a6827800a40a7fede4b674a7ea429d3e14283e39a26d29c10,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14292833
fei3crvCVX,1646027593,2990475,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,2990475,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xa94b8657ba9a5104248627ce5542750cb7809b3b7dea6817c3c40ffe37c0d309,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14292834
fei3crvCVX,1646112526,3682637.738,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,3682637.738,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xf81e88d961fd9388d2eb5cfb67facc8be3ac1746c5932aa30a2a910692033c81,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14299207
fei3crvCVX,1646037278,3990861.584,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,3990861.584,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x15c69a6ff1af16ff0b0c64a282c6c65024a1575fba5fd00621d7d6731e09abcd,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14293571
fei3crvCVX,1646211540,2179130.113,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,2179130.113,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xa4c94c24a5008d8605f282219687f58d0e06ffb0c8ccc106243f78464ce85b88,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14306623
d3CVX,1646054223,1652641.68,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,1652641.68,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0x3ea1ed77af053bb7c7c6edef6f2f7ff1e761de22c500a964252ccea144393d24,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14294864
fei3crvCVX,1646056320,997643.879,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,997643.879,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x60cc7af8ce0d9e7a01b4087f36b8277609ee7e5bd7371fa40e7182d0668e57ca,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14295016
fei3crvCVX,1646191814,889790.9816,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,889790.9816,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x5a5aa43e240c315e11e34cf8f28ed3fca28f49f4b3f664e9f17bc9aa25781d2d,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14305177
fei3crvCVX,1646057214,805000.26,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,805000.26,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x8341b4dc844bab3599b6c83f1ba7f63b2236c0af96a3d53da521e7377095b3ee,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14295077
USTwCVX,1646263398,36,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,36,0xCEAF7747579696A2F0bb206a14210e3c9e6fB269,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,0x71b9d5bb1327454377dada2aa763b6fcfa47277231d33e738a18378e7b9ab857,ethereum,0xdEe1FFf7c1F8BaFE2767C72a3afE81e3A944eF7e,14310506
fei3crvCVX,1646276161,399206.6443,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,399206.6443,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xed072a1485df8a8d0f63824b78a8f4dbd3ebef6f4a84e908e5c339859dd50b41,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14311447
fei3crvCVX,1646273876,1258276.933,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,1258276.933,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x37c204692ce25183daa99bd35727ac813d2bb8c5689ac99dc3dda2b1213f9b12,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14311266
fei3crvCVX,1646364308,398930.0516,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,398930.0516,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x748044ca2794c821b3ea9984d818751554c6de1a8ce3aff26e5dbeb2b4ee9a06,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14318021
fei3crvCVX,1646308402,1195767.479,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,1195767.479,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x2ff2baa119cb3af4fd164a1f0385b3c8d772aa5e0c732e6e3e1f1cb403530906,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14313844
fei3crvCVX,1646290032,217727.8267,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,217727.8267,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x8875c1945baaf3c76c9dfd0920f637e25a6ebdfe432d23b67675f6a19b192865,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14312475
alusd3crvConvex,1646696729,26.00967453,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,26.00967453,0x43b4FdFD4Ff969587185cDB6f0BD875c5Fc83f8c,0x3c37CdA5C30952E48aFcc40443A9296e59DAAcA9,0x18e70ae14fdcfbcab07194995658cbc085596f011c998e0d912c2288f21abe07,ethereum,0x7e5723782F6274124bDbe5bEA7202c62813d939E,14342781
tricryptoCVX,1646789027,0.1837044399,0x03C2d837e625E0f5CC8f50084b7986863c82102C,0.1837044399,0xc4AD29ba4B3c580e6D59105FFf484999997675Ff,0x03C2d837e625E0f5CC8f50084b7986863c82102C,0xb173faf66c31cf8e0d7fdc69ab7f062457448f2ec850b5bd62f2015158ad9c53,ethereum,0x91d0BABA3D6950B2d0F175259dE54ccbC0665F6B,14349613
fei3crvCVX,1646602024,361065.542,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,361065.542,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x45d035bc53c1cea6cf743bc1a5451fcab32dbbf21b98c264a580d56da2364081,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14335708
fei3crvCVX,1646408406,3317118.165,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,3317118.165,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xede5ac5455096ae4b675e24d0835d7b78b8e9b7cb646bec2e7f706fe4e4ad26e,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14321370
fei3crvCVX,1646612746,130794.4958,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,130794.4958,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x3cf171facda919f4ddc1a70478ca9c2b909176e4777bbb7023f5c1ed6a044d35,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14336502
d3CVX,1646805350,2997422.635,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,2997422.635,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0x8084753789e37e658290d7d7c371166c6ecf950637fb45424357047cdc6d98bd,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14350872
fei3crvCVX,1646812540,267290.1069,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,267290.1069,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xb3e686512569d68e534c16ce80055caa312c60b3e5e37aff7c26d4c98af03027,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14351400
(re)TOKE,1646532576,18.63189793,0xA908Af6fD5E61360e24FcA8C8fa6755786409cCe,18.24847529,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,0xA908Af6fD5E61360e24FcA8C8fa6755786409cCe,0xddc45b5f98e26d8a0331004fcb753d1bbdc6410295acb05bb201a0702bee9990,ethereum,0x21DB1a295875bDEaF6Ce8ED1b1eFC04f3C291B89,14330567
d3CVX,1646814358,328000,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,328000,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0xcfde0779faeb188b867b5c1452a0d38b2d950a5295f996a1862d6b6d720f93e5,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14351522
fei3crvCVX,1646971258,1795429.572,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,1795429.572,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0x487226952963c14871f166aa3822cf893d9bb237b7609f326e4b2c9d95b38de5,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14363331
fei3crvCVX,1647003401,625188.7173,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,625188.7173,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xe2b0dca1bca01922ba8c96b7562ac09dca24de88d0865c27fda9bdaeba973edf,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14365672
d3CVX,1646556085,19977.94206,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,19977.94206,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0x725a03b8f9c990ed9b125e33c61262d52c60f1da96520db189240c2ac21d5686,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14332322
USTwCVX,1646856583,105941.0118,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,105941.0118,0xCEAF7747579696A2F0bb206a14210e3c9e6fB269,0xEee0de9187B8B1Ba554E406d0b36a807A00B0ea5,0xe39d259186c96bce9cb93b0235d13ec771a99bf062872e26c73d70fa359c6f3d,ethereum,0xdEe1FFf7c1F8BaFE2767C72a3afE81e3A944eF7e,14354643
d3CVX,1647017860,496851.6777,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,496851.6777,0xBaaa1F5DbA42C3389bDbc2c9D2dE134F5cD0Dc89,0x5cA8Ffe4DAD9452ED880FA429DD0A08574225936,0x24986aa02887dec7f54cd66e497fb6e1b9336ab7643fd6d8d98fde05c87f1257,ethereum,0xaa189e7F4Aac757216B62849f78f1236749Ba814,14366719
fei3crvCVX,1647021320,1240067.068,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,1240067.068,0x06cb22615BA53E60D67Bf6C341a0fD5E718E1655,0xBFB6f7532d2DB0fE4D83aBb001c5C2B0842AF4dB,0xc1cf590cdcf4863652feeabdf5ed74f7ead56186931a7eecaa26041748da9fc1,ethereum,0x410bC78B149A3cdbF9d9739B161F75AfBc9E88BA,14366955
